time,speed_kmh,throttle_position,target_speed,engine_rpm,coolant_temp,fuel_level
2.500000000000001,55.441256338035615,10.476348879017044,60,3554.412563380356,95.54412563380356,99.76
2.600000000000001,56.06332050505424,10.106466605490155,60,3560.6332050505425,95.60633205050543,99.75
2.700000000000001,56.30111411877599,9.505493070600338,60,3563.0111411877597,95.6301114118776,99.74
2.800000000000001,56.87244747368175,9.343115371020517,60,3568.7244747368177,95.68724474736817,99.73
2.9000000000000012,57.26139420713041,8.769703567259537,60,3572.6139420713043,95.72613942071304,99.72
3.0000000000000013,57.56844383809435,8.426381553885289,60,3575.6844383809434,95.75684438380944,99.71
3.1000000000000014,57.75016448990815,8.151837194788872,60,3577.5016448990814,95.77501644899081,99.7
3.2000000000000015,57.92897677077004,8.005147795991006,60,3579.2897677077003,95.79289767707701,99.69
3.3000000000000016,58.064871054007824,7.847336584516604,60,3580.6487105400784,95.80648710540078,99.68
3.4000000000000017,58.320078801785066,7.735085390501156,60,3583.2007880178508,95.83200788017851,99.67
3.5000000000000018,58.41379397893216,7.484745508252117,60,3584.1379397893215,95.84137939789322,99.66
3.600000000000002,58.623608992117205,7.423041648378713,60,3586.236089921172,95.86236089921172,99.65
3.700000000000002,58.767186689680244,7.215380561668704,60,3587.6718668968024,95.87671866896802,99.64
3.800000000000002,58.93506290396975,7.090754728771063,60,3589.3506290396977,95.89350629039697,99.63
3.900000000000002,59.16903526011131,6.931098033769211,60,3591.690352601113,95.91690352601113,99.62
4.000000000000002,59.08901105323801,6.698825710841336,60,3590.8901105323803,95.9089011053238,99.61
4.100000000000001,59.20018310998324,6.819359463483739,60,3592.0018310998325,95.92001831099833,99.6
4.200000000000001,59.223669180913426,6.697065949276821,60,3592.2366918091343,95.92236691809134,99.59
4.300000000000001,59.38888734452516,6.690111785119009,60,3593.8888734452516,95.93888873445252,99.58
4.4,59.56551752373881,6.516831538793869,60,3595.655175237388,95.95655175237388,99.57
4.5,59.64063911644445,6.343404982782635,60,3596.4063911644444,95.96406391164444,99.56
4.6,59.64745197834337,6.282027857563358,60,3596.4745197834336,95.96474519783433,99.55
4.699999999999999,59.62759883295251,6.285571348961673,60,3596.275988329525,95.96275988329525,99.54
4.799999999999999,59.62936752914227,6.311815106751988,60,3596.293675291423,95.96293675291423,99.53
4.899999999999999,59.67318047567898,6.311590551112739,60,3596.7318047567896,95.9673180475679,99.52
4.999999999999998,59.64376508869659,6.266841374784543,60,3596.437650886966,95.96437650886966,99.51
5.099999999999998,59.626623313152315,6.307141944231881,60,3596.266233131523,95.96266233131523,99.5
5.1999999999999975,59.61527042341363,6.32679012550082,60,3596.1527042341363,95.96152704234136,99.49
5.299999999999997,59.50472631465304,6.341411422424814,60,3595.0472631465304,95.9504726314653,99.48
5.399999999999997,59.362531347233485,6.466827389941058,60,3593.6253134723347,95.93625313472334,99.47
5.4999999999999964,59.487150631876005,6.618562129754177,60,3594.87150631876,95.9487150631876,99.46
5.599999999999996,59.450971857774256,6.472389913586689,60,3594.5097185777427,95.94509718577743,99.45
5.699999999999996,59.463834107322086,6.530138774985122,60,3594.638341073221,95.94638341073221,99.44
5.799999999999995,59.48329884581767,6.517734081999114,60,3594.8329884581767,95.94832988458177,99.43
5.899999999999995,59.52812242664362,6.502776106150575,60,3595.2812242664363,95.95281224266436,99.42
5.999999999999995,59.58394855756549,6.460135416825155,60,3595.839485575655,95.95839485575655,99.41
6.099999999999994,59.73246414317582,6.407369545318035,60,3597.324641431758,95.97324641431759,99.4
6.199999999999994,59.6417917806678,6.252260372807106,60,3596.417917806678,95.96417917806679,99.39
6.299999999999994,59.61054119835746,6.370433612320278,60,3596.1054119835744,95.96105411983575,99.38
6.399999999999993,59.67078857147238,6.399636604627278,60,3596.707885714724,95.96707885714724,99.37
6.499999999999993,59.80344694373963,6.33353155025511,60,3598.034469437396,95.98034469437397,99.36
6.5999999999999925,59.84351637180673,6.19559760863523,60,3598.435163718067,95.98435163718068,99.35
6.699999999999992,59.960492402424656,6.166351911270079,60,3599.6049240242464,95.99604924024247,99.34
6.799999999999992,60.02487058801332,6.042080296372823,60,3600.2487058801335,96.00248705880134,99.33
6.8999999999999915,59.95661242717202,5.982713189406949,60,3599.56612427172,95.9956612427172,99.32000000000001
6.999999999999991,59.974761891688765,6.06466886061953,60,3599.7476189168874,95.99747618916888,99.31
7.099999999999991,60.06888794959115,6.03813101465009,60,3600.6888794959114,96.00688879495911,99.3
7.19999999999999,60.227979056224896,5.935718417913229,60,3602.279790562249,96.0227979056225,99.29
7.29999999999999,60.215310520178555,5.767851015844099,60,3602.1531052017854,96.02153105201785,99.28
7.39999999999999,60.06683697340971,5.795542410956663,60,3600.668369734097,96.00668369734097,99.27
7.499999999999989,59.92931836437276,5.9569280890636644,60,3599.2931836437274,95.99293183643728,99.26
7.599999999999989,59.66341269163894,6.094058020683692,60,3596.6341269163895,95.96634126916389,99.25
7.699999999999989,59.631333564470744,6.376168272870813,60,3596.3133356447074,95.96313335644707,99.24
7.799999999999988,59.75447549691406,6.388551409837738,60,3597.5447549691407,95.97544754969141,99.23
7.899999999999988,59.73025889068372,6.252342616464128,60,3597.302588906837,95.97302588906837,99.22
7.999999999999988,59.81915572669414,6.293992487654996,60,3598.1915572669413,95.98191557266941,99.21000000000001
8.099999999999987,59.83702619746654,6.195592750153558,60,3598.3702619746655,95.98370261974665,99.2
8.199999999999987,59.838978395457346,6.186454653930294,60,3598.3897839545734,95.98389783954573,99.19
8.299999999999986,60.068350783944105,6.187704499263078,60,3600.683507839441,96.00683507839442,99.18
8.399999999999986,60.226952208350276,5.934906583887282,60,3602.269522083503,96.02269522083503,99.17
8.499999999999986,60.41695508623089,5.781112733805666,60,3604.169550862309,96.04169550862309,99.16
8.599999999999985,60.34560196507225,5.583800159715297,60,3603.4560196507227,96.03456019650723,99.15
8.699999999999985,60.10887699301676,5.677832861127145,60,3601.0887699301675,96.01088769930168,99.14
8.799999999999985,59.84847899476532,5.930006248342153,60,3598.484789947653,95.98484789947653,99.13
8.899999999999984,59.76299496453677,6.194286759265529,60,3597.6299496453676,95.97629949645368,99.12
8.999999999999984,59.59665303894048,6.264649443046422,60,3595.966530389405,95.95966530389404,99.11
9.099999999999984,59.462850321683135,6.443110627790084,60,3594.6285032168316,95.94628503216832,99.10000000000001
9.199999999999983,59.499035211842504,6.579030920996704,60,3594.990352118425,95.94990352118425,99.09
9.299999999999983,59.713546833432694,6.530856917977239,60,3597.135468334327,95.97135468334326,99.08
9.399999999999983,59.687879971154395,6.3013771549096385,60,3596.878799711544,95.96878799711544,99.07000000000001
9.499999999999982,59.63743792885981,6.354183065863243,60,3596.374379288598,95.96374379288598,99.06
9.599999999999982,59.52142128608365,6.410728246870858,60,3595.2142128608366,95.95214212860836,99.05
9.699999999999982,59.57568809071878,6.538088136834339,60,3595.7568809071877,95.95756880907187,99.04
9.799999999999981,59.83465694900513,6.471036106550895,60,3598.3465694900515,95.98346569490052,99.03
9.89999999999998,59.79506014743331,6.19325047340937,60,3597.950601474333,95.97950601474334,99.02
9.99999999999998,59.919982947927416,6.264753239492673,60,3599.1998294792743,95.99199829479274,99.01
10.09999999999998,59.9512674538314,6.124178649312701,60,3599.512674538314,95.99512674538315,99.0
10.19999999999998,59.999589109168795,6.102745298329417,60,3599.995891091688,95.99995891091687,98.99000000000001
10.29999999999998,59.94220700070774,6.05272403695699,60,3599.4220700070773,95.99422070007077,98.98
10.399999999999979,59.91972299134186,6.121254451790814,60,3599.1972299134186,95.99197229913419,98.97
10.499999999999979,60.171630820678324,6.141051421333762,60,3601.716308206783,96.01716308206784,98.96000000000001
10.599999999999978,60.1506483751917,5.859988099920275,60,3601.506483751917,96.01506483751918,98.95
10.699999999999978,60.16727432615012,5.9067530891372915,60,3601.672743261501,96.01672743261501,98.94
10.799999999999978,60.375057261912886,5.8846935552728645,60,3603.750572619129,96.03750572619128,98.93
10.899999999999977,60.37867970607401,5.654044348410537,60,3603.7867970607404,96.03786797060741,98.92
10.999999999999977,60.45082293216258,5.667051156348837,60,3604.5082293216255,96.04508229321625,98.91
11.099999999999977,60.45945051161507,5.583547622745895,60,3604.5945051161507,96.04594505116151,98.9
11.199999999999976,60.37885048238655,5.576677102840867,60,3603.7885048238654,96.03788504823865,98.89
11.299999999999976,60.34470739525237,5.662411388113622,60,3603.4470739525236,96.03447073952523,98.88
11.399999999999975,60.456997414348166,5.68846170708584,60,3604.569974143482,96.04569974143482,98.87
11.499999999999975,60.47823619988952,5.5569584032235655,60,3604.7823619988953,96.04782361998895,98.86
11.599999999999975,60.63861800502838,5.540042379038757,60,3606.3861800502837,96.06386180050283,98.85000000000001
11.699999999999974,60.56420361094385,5.35936009188987,60,3605.642036109439,96.05642036109438,98.84
11.799999999999974,60.607681743664635,5.451612069787298,60,3606.0768174366463,96.06076817436646,98.83
11.899999999999974,60.54276770336746,5.390267866949334,60,3605.4276770336746,96.05427677033674,98.82000000000001
11.999999999999973,60.47240463145135,5.46059344751463,60,3604.7240463145135,96.04724046314513,98.81
12.099999999999973,60.46639915683243,5.5267773762781225,60,3604.6639915683245,96.04663991568324,98.8
12.199999999999973,60.47142564133986,5.521683099598995,60,3604.7142564133987,96.04714256413399,98.79
12.299999999999972,60.43522213315233,5.51083916276553,60,3604.352221331523,96.04352221331523,98.78
12.399999999999972,60.4666320510339,5.546813448891037,60,3604.666320510339,96.04666320510339,98.77
12.499999999999972,60.436333576176,5.503975867892219,60,3604.36333576176,96.0436333576176,98.76
12.599999999999971,60.49211264077294,5.536081846262306,60,3604.9211264077294,96.0492112640773,98.75
12.69999999999997,60.405583419953594,5.466773901312153,60,3604.055834199536,96.04055834199536,98.74000000000001
12.79999999999997,60.266322003366284,5.563478116473588,60,3602.6632200336626,96.02663220033662,98.73
12.89999999999997,60.17288769486575,5.705349532604032,60,3601.7288769486577,96.01728876948657,98.72
12.99999999999997,60.14779188381544,5.792472253347231,60,3601.4779188381544,96.01477918838154,98.71000000000001
13.09999999999997,60.185543169202404,5.809256295814368,60,3601.855431692024,96.01855431692024,98.7
13.199999999999969,60.22165748088055,5.763364869091648,60,3602.2165748088055,96.02216574808806,98.69
13.299999999999969,60.236456321901365,5.725197679975577,60,3602.3645632190137,96.02364563219014,98.68
13.399999999999968,60.24025369110532,5.710165822801484,60,3602.402536911053,96.02402536911053,98.67
13.499999999999968,60.108990657112244,5.705066063868157,60,3601.0899065711224,96.01089906571123,98.66
13.599999999999968,60.16930162138273,5.8487452316098185,60,3601.6930162138274,96.01693016213827,98.65
13.699999999999967,60.175622103069436,5.7675838512991495,60,3601.756221030694,96.01756221030695,98.64
13.799999999999967,60.26238535524508,5.764906196840126,60,3602.623853552451,96.02623853552451,98.63000000000001
13.899999999999967,60.14204173650659,5.667474814063138,60,3601.420417365066,96.01420417365065,98.62
13.999999999999966,60.05128615061551,5.807108702527974,60,3600.512861506155,96.00512861506155,98.61
14.099999999999966,60.09522454618427,5.894392623628159,60,3600.9522454618427,96.00952245461843,98.60000000000001
14.199999999999966,60.174776820033,5.836032584451573,60,3601.74776820033,96.0174776820033,98.59
14.299999999999965,60.033126582073265,5.751171154574512,60,3600.3312658207324,96.00331265820732,98.58
14.399999999999965,60.108223104118245,5.9146103778943635,60,3601.0822310411822,96.01082231041183,98.57000000000001
14.499999999999964,60.0246700808513,5.816756948807729,60,3600.246700808513,96.00246700808513,98.56
14.599999999999964,60.09898344826823,5.915928225797353,60,3600.9898344826825,96.00989834482682,98.55
14.699999999999964,59.94094462827842,5.824838384829357,60,3599.4094462827843,95.99409446282785,98.54
14.799999999999963,59.93589304741679,6.006702977277051,60,3599.358930474168,95.99358930474168,98.53
14.899999999999963,60.02956973069001,5.997096903751698,60,3600.2956973069,96.002956973069,98.52000000000001
14.999999999999963,60.13653023522029,5.893251696758097,60,3601.365302352203,96.01365302352202,98.51
15.099999999999962,59.945503968264056,5.783597507749902,60,3599.4550396826407,95.99455039682641,98.5
15.199999999999962,59.89126394908746,6.0049674121721495,60,3598.9126394908744,95.98912639490875,98.49000000000001
15.299999999999962,59.84892108578647,6.046616167079907,60,3598.4892108578647,95.98489210857865,98.48
15.399999999999961,59.81606634408414,6.089280103935469,60,3598.1606634408413,95.98160663440842,98.47
15.499999999999961,59.884218506641474,6.123025370037092,60,3598.8421850664145,95.98842185066415,98.46000000000001
15.59999999999996,59.84130404781945,6.045930331987379,60,3598.4130404781945,95.98413040478195,98.45
15.69999999999996,59.88581864958876,6.101538412469146,60,3598.858186495888,95.98858186495887,98.44
15.79999999999996,59.870321224502874,6.049422718144817,60,3598.7032122450287,95.98703212245029,98.43
15.89999999999996,59.95256885321401,6.072218133671191,60,3599.52568853214,95.9952568853214,98.42
15.99999999999996,59.97485692187766,5.98067031104821,60,3599.7485692187765,95.99748569218777,98.41000000000001
16.09999999999996,59.94849448511611,5.964629629170535,60,3599.4849448511613,95.99484944851162,98.4
16.19999999999996,59.96500631848323,5.996372171623446,60,3599.650063184832,95.99650063184832,98.39
16.29999999999996,60.00814947809666,5.9759228480586195,60,3600.0814947809668,96.00081494780967,98.38000000000001
16.399999999999963,59.978655092712856,5.930035061039594,60,3599.7865509271287,95.99786550927129,98.37
16.499999999999964,59.83355742727817,5.967006649995995,60,3598.3355742727817,95.98335574272782,98.36
16.599999999999966,59.83799881853699,6.1253290691629845,60,3598.37998818537,95.9837998818537,98.35000000000001
16.699999999999967,59.80217144661426,6.10755378404945,60,3598.021714466143,95.98021714466142,98.34
16.79999999999997,59.956270208634805,6.14938631782419,60,3599.562702086348,95.99562702086348,98.33
16.89999999999997,59.674205808473005,5.976732240322969,60,3596.74205808473,95.9674205808473,98.32000000000001
16.99999999999997,59.72765907810801,6.305670898618273,60,3597.27659078108,95.9727659078108,98.31
17.099999999999973,59.80219101940112,6.221389271222505,60,3598.021910194011,95.98021910194011,98.3
17.199999999999974,59.6787057292539,6.146727552569574,60,3596.787057292539,95.96787057292539,98.29
17.299999999999976,59.72443685541897,6.2932275085682905,60,3597.24436855419,95.97244368554189,98.28
17.399999999999977,59.820821437050974,6.233330372217798,60,3598.2082143705097,95.9820821437051,98.27
17.49999999999998,59.88092787528694,6.133672230668593,60,3598.8092787528694,95.9880927875287,98.26
17.59999999999998,59.942478643759195,6.078384328019358,60,3599.424786437592,95.99424786437592,98.25
17.69999999999998,59.707790477813056,6.0172643400858865,60,3597.0779047781307,95.9707790477813,98.24000000000001
17.799999999999983,59.721984633890855,6.284498494695733,60,3597.2198463389086,95.97219846338909,98.23
17.899999999999984,59.811957855980936,6.248196260076632,60,3598.1195785598093,95.98119578559809,98.22
17.999999999999986,59.78205795535716,6.152525552825514,60,3597.8205795535714,95.97820579553571,98.21000000000001
18.099999999999987,59.71568916891335,6.196592186167103,60,3597.1568916891338,95.97156891689133,98.2
18.19999999999999,59.67935642293194,6.269450969503783,60,3596.7935642293196,95.9679356422932,98.19
18.29999999999999,59.70725266190261,6.305986547209636,60,3597.072526619026,95.97072526619026,98.18
18.39999999999999,59.608375474679434,6.274594883124732,60,3596.0837547467945,95.96083754746795,98.17
18.499999999999993,59.862147083946844,6.390065658220496,60,3598.621470839468,95.98621470839468,98.16
18.599999999999994,59.81644741656304,6.1024076984645585,60,3598.1644741656305,95.98164474165631,98.15
18.699999999999996,59.97340672949234,6.179890019347858,60,3599.7340672949235,95.99734067294924,98.14
18.799999999999997,59.90342740780112,6.002930741092321,60,3599.034274078011,95.99034274078011,98.13
18.9,59.90409236457434,6.096569652167583,60,3599.0409236457435,95.99040923645744,98.12
19.0,59.87212265982825,6.0897993439021745,60,3598.7212265982826,95.98721226598282,98.11
19.1,59.8456475553379,6.126311288201912,60,3598.456475553379,95.9845647555338,98.1
19.200000000000003,59.78910755663308,6.153780457113312,60,3597.891075566331,95.9789107556633,98.09
19.300000000000004,59.80157319148403,6.215435869673248,60,3598.01573191484,95.9801573191484,98.08
19.400000000000006,59.86879781059216,6.198053939551876,60,3598.6879781059215,95.98687978105922,98.07
19.500000000000007,59.806724453035685,6.126665443912104,60,3598.067244530357,95.98067244530357,98.06
19.60000000000001,59.93056726644997,6.203601354604688,60,3599.3056726645,95.993056726645,98.05
19.70000000000001,59.76998157527306,6.0618612514288275,60,3597.6998157527305,95.9769981575273,98.03999999999999
19.80000000000001,59.76149549213393,6.253189977312128,60,3597.614954921339,95.97614954921339,98.03
19.900000000000013,59.941495899349746,6.248851144726135,60,3599.4149589934977,95.99414958993498,98.02
20.000000000000014,60.197895571247884,6.050587129481329,60,3601.9789557124786,96.0197895571248,98.01
20.100000000000016,60.13440588418214,5.784568575402481,60,3601.3440588418216,96.01344058841822,98.0
20.200000000000017,60.16809250950811,5.878703139522795,60,3601.680925095081,96.01680925095081,97.99
20.30000000000002,59.91615580696668,5.833617957862573,60,3599.1615580696666,95.99161558069667,97.98
20.40000000000002,60.06550234882896,6.1149554351210735,60,3600.6550234882898,96.0065502348829,97.97
20.50000000000002,60.067450281941376,5.924825545330134,60,3600.6745028194136,96.00674502819413,97.96
20.600000000000023,59.922602704115214,5.936942970273288,60,3599.226027041152,95.99226027041152,97.95
20.700000000000024,59.86496002835391,6.097244072152156,60,3598.6496002835393,95.9864960028354,97.94
20.800000000000026,59.890151037811194,6.147516657423432,60,3598.901510378112,95.98901510378111,97.92999999999999
20.900000000000027,60.063076579477595,6.115140769066181,60,3600.630765794776,96.00630765794776,97.92
21.00000000000003,59.934681226347045,5.926811008384091,60,3599.3468122634704,95.99346812263471,97.91
21.10000000000003,59.93152320247474,6.0859916387308655,60,3599.3152320247473,95.99315232024748,97.89999999999999
21.20000000000003,60.05754922297148,6.077310697652595,60,3600.5754922297147,96.00575492229714,97.89
21.300000000000033,60.00529723285982,5.937790780489239,60,3600.052972328598,96.00052972328598,97.88
21.400000000000034,59.94077304746346,6.007817599333144,60,3599.4077304746347,95.99407730474634,97.86999999999999
21.500000000000036,60.06652793394647,6.0741612737833375,60,3600.6652793394646,96.00665279339465,97.86
21.600000000000037,59.9792062243023,5.928713200772927,60,3599.792062243023,95.99792062243023,97.85
21.70000000000004,59.92364291384574,6.037550507786786,60,3599.2364291384574,95.99236429138458,97.84
21.80000000000004,60.0315896873467,6.090701549186131,60,3600.315896873467,96.00315896873467,97.83
21.90000000000004,60.05880571897815,5.966087870415949,60,3600.5880571897815,96.00588057189782,97.82
22.000000000000043,60.067413006831934,5.946356855781674,60,3600.6741300683193,96.00674130068319,97.81
22.100000000000044,59.980802630444224,5.9389363122373355,60,3599.808026304442,95.99808026304443,97.8
22.200000000000045,59.97362793386479,6.0352604287447535,60,3599.736279338648,95.99736279338649,97.78999999999999
22.300000000000047,59.97572336814344,6.0347552780047105,60,3599.7572336814346,95.99757233681434,97.78
22.40000000000005,60.1474995085908,6.031975596958817,60,3601.4749950859077,96.01474995085908,97.77
22.50000000000005,60.182023271678226,5.8417563908086825,60,3601.8202327167824,96.01820232716783,97.75999999999999
22.60000000000005,60.24430200080299,5.819137632740465,60,3602.4430200080296,96.0244302000803,97.75
22.700000000000053,60.15674206727176,5.751640387003938,60,3601.5674206727176,96.01567420672717,97.74
22.800000000000054,60.16225768911767,5.852616766128052,60,3601.622576891177,96.01622576891177,97.72999999999999
22.900000000000055,60.11968816789055,5.836171011853244,60,3601.1968816789054,96.01196881678905,97.72
23.000000000000057,60.19858174336858,5.882352165708765,60,3601.985817433686,96.01985817433686,97.71
23.10000000000006,60.235911802392955,5.789326463126537,60,3602.3591180239296,96.0235911802393,97.69999999999999
23.20000000000006,60.383202353557316,5.753793637723595,60,3603.832023535573,96.03832023535573,97.69
23.30000000000006,60.490686543653375,5.591675013809664,60,3604.9068654365337,96.04906865436534,97.67999999999999
23.400000000000063,60.4175649208623,5.4832645943839005,60,3604.175649208623,96.04175649208624,97.66999999999999
23.500000000000064,60.46837562191275,5.57027114925507,60,3604.6837562191276,96.04683756219127,97.66
23.600000000000065,60.50355750770684,5.5023834596013375,60,3605.0355750770686,96.05035575077068,97.64999999999999
23.700000000000067,60.45448697786738,5.463728880255817,60,3604.5448697786737,96.04544869778674,97.63999999999999
23.800000000000068,60.23445024415712,5.516679781879952,60,3602.3445024415714,96.02344502441571,97.63
23.90000000000007,60.229573838352685,5.751468633535728,60,3602.295738383527,96.02295738383526,97.61999999999999
24.00000000000007,60.22562233307034,5.7325332681660495,60,3602.2562233307035,96.02256223330704,97.61
24.100000000000072,60.064965045219,5.734136060065481,60,3600.64965045219,96.0064965045219,97.6
24.200000000000074,59.931667931652264,5.909814275721535,60,3599.316679316523,95.99316679316523,97.58999999999999
24.300000000000075,59.98526780280662,6.041058692543285,60,3599.8526780280663,95.99852678028066,97.58
24.400000000000077,59.93203731651631,5.968916444888756,60,3599.320373165163,95.99320373165163,97.57
24.500000000000078,59.95508631324667,6.033509593758369,60,3599.5508631324665,95.99550863132467,97.55999999999999
24.60000000000008,59.938254645819654,6.003281785593475,60,3599.3825464581964,95.99382546458196,97.55
24.70000000000008,59.87032791137978,6.024718972978029,60,3598.703279113798,95.98703279113798,97.53999999999999
24.800000000000082,59.75286108951956,6.09905193500539,60,3597.5286108951955,95.97528610895196,97.52999999999999
24.900000000000084,59.69631772127059,6.2239441547124486,60,3596.963177212706,95.96963177212706,97.52
25.000000000000085,59.68224810183924,6.277432000387592,60,3596.8224810183924,95.96822481018393,97.50999999999999
25.100000000000087,59.57513007799036,6.290431763918782,60,3595.7513007799034,95.95751300779904,97.49999999999999
25.200000000000088,59.708723422594424,6.411103327429516,60,3597.0872342259445,95.97087234225944,97.49
25.30000000000009,59.95059818077043,6.256351611754212,60,3599.5059818077043,95.99505981807704,97.47999999999999
25.40000000000009,60.00404679524979,6.004142730413311,60,3600.040467952498,96.00040467952498,97.46999999999998
25.500000000000092,59.651503777200915,5.969496262351113,60,3596.5150377720092,95.9651503777201,97.46
25.600000000000094,59.96065643592266,6.366123405880804,60,3599.6065643592265,95.99606564359226,97.44999999999999
25.700000000000095,59.72368221514366,5.991194615122772,60,3597.2368221514366,95.97236822151437,97.44
25.800000000000097,59.71916236800296,6.285544701700407,60,3597.19162368003,95.9719162368003,97.42999999999999
25.900000000000098,59.809882140213205,6.269627487797246,60,3598.0988214021318,95.98098821402132,97.41999999999999
26.0000000000001,59.73422113403817,6.171284932249777,60,3597.3422113403817,95.97342211340381,97.41
26.1000000000001,59.79469272378709,6.266241804922956,60,3597.946927237871,95.97946927237871,97.39999999999999
26.200000000000102,59.792610836711866,6.194210028343775,60,3597.9261083671186,95.97926108367119,97.38999999999999
26.300000000000104,59.88043167600971,6.2046211547342915,60,3598.804316760097,95.98804316760098,97.38
26.400000000000105,59.851969100267944,6.109005726039047,60,3598.5196910026793,95.9851969100268,97.36999999999999
26.500000000000107,60.050655337049335,6.150576952282091,60,3600.5065533704933,96.00506553370494,97.35999999999999
26.600000000000108,60.09963360893909,5.928669280877891,60,3600.9963360893908,96.0099633608939,97.35
26.70000000000011,60.04960927525192,5.893665469387913,60,3600.496092752519,96.00496092752519,97.33999999999999
26.80000000000011,59.89308425769134,5.953093970880254,60,3598.930842576913,95.98930842576914,97.32999999999998
26.900000000000112,60.07435938092612,6.121338214251257,60,3600.7435938092613,96.00743593809261,97.32
27.000000000000114,60.1048769492218,5.905539483127685,60,3601.048769492218,96.01048769492218,97.30999999999999
27.100000000000115,60.01841032775034,5.889048900833697,60,3600.1841032775033,96.00184103277503,97.29999999999998
27.200000000000117,60.06236578415991,5.987029838004367,60,3600.623657841599,96.006236578416,97.28999999999999
27.300000000000118,59.91845569163293,5.929408515965094,60,3599.1845569163293,95.99184556916329,97.27999999999999
27.40000000000012,59.92740954336524,6.0929206064693995,60,3599.2740954336523,95.99274095433653,97.26999999999998
27.50000000000012,59.774039393042074,6.069406264877502,60,3597.740393930421,95.97740393930421,97.25999999999999
27.600000000000122,59.96524500255952,6.2412684214758,60,3599.652450025595,95.99652450025596,97.24999999999999
27.700000000000124,59.89690845754775,6.015952785948697,60,3598.9690845754776,95.98969084575478,97.23999999999998
27.800000000000125,59.82945935105013,6.111274461837909,60,3598.2945935105013,95.98294593510501,97.22999999999999
27.900000000000126,59.89734536212199,6.180340230973612,60,3598.97345362122,95.9897345362122,97.21999999999998
28.000000000000128,60.0753281515335,6.099947254523588,60,3600.753281515335,96.00753281515335,97.21
28.10000000000013,59.9229472038256,5.91020150576278,60,3599.229472038256,95.99229472038256,97.19999999999999
28.20000000000013,59.87131755367851,6.096389355144361,60,3598.713175536785,95.98713175536786,97.18999999999998
28.300000000000132,59.74714588321399,6.139230699998588,60,3597.47145883214,95.9747145883214,97.17999999999999
28.400000000000134,59.881358137747384,6.273185113662711,60,3598.813581377474,95.98813581377473,97.16999999999999
28.500000000000135,59.89499288671392,6.1143208852520505,60,3598.949928867139,95.9894992886714,97.15999999999998
28.600000000000136,59.7948774925462,6.113793957975059,60,3597.948774925462,95.97948774925462,97.14999999999999
28.700000000000138,59.72293140143799,6.227335591530745,60,3597.22931401438,95.9722931401438,97.13999999999999
28.80000000000014,59.72957541796453,6.2992354383186235,60,3597.2957541796454,95.97295754179646,97.12999999999998
28.90000000000014,59.8686256915651,6.28743665684896,60,3598.686256915651,95.98686256915651,97.11999999999999
29.000000000000142,59.92935834171747,6.13645950062534,60,3599.293583417175,95.99293583417175,97.10999999999999
29.100000000000144,59.99745931509487,6.084265029400617,60,3599.9745931509487,95.9997459315095,97.09999999999998
29.200000000000145,59.74703272387221,6.015452630549761,60,3597.4703272387223,95.97470327238722,97.08999999999999
